,x1,x2,difference
573,3.035678083942662,-0.8946163235067549,0|0
574,3.343704821623452,-0.22145682808219683,1|0
575,4.141228053573974,-0.9491797341588161,1|0
576,6.361957854628103,3.5252178028332954,1|1
577,4.284971571961974,1.0453103481962442,1|1
578,4.289173019015717,0.1978844920649925,1|1
579,7.255502689900458,0.10058647805409716,0|0
580,3.3689052975905076,-1.4598532245752789,0|0
581,3.7665071498776665,-0.026608442614993896,1|1
582,6.716022904182162,-2.717593682203859,0|0
583,2.925421661290031,-1.8490824231520953,0|0
584,1.5011891565415558,2.6518453669769637,0|1
585,4.927242712471811,3.8015586394476513,1|1
586,2.1513326496379968,2.5883646265183486,0|1
587,3.5967029356720728,-0.8147393703487685,1|0
588,3.0220710858169246,-1.8997277189753181,0|0
589,2.352509177542892,0.4326659152409481,0|1
590,2.371597934946356,-0.4836037306457456,0|0
591,4.981596911513201,1.333221370812221,1|1
592,5.200783444799095,0.6426516669251751,1|1
593,6.028823121132644,-0.03450173051943443,1|1
594,5.72669583714853,-1.9594403828899591,1|0
595,3.449059130592156,3.7950216142787006,1|1
596,4.976531571246885,-1.42100134933391,1|0
597,7.759759802141893,-0.31368522102953694,0|0
598,3.7070179464320123,-2.89798309704409,0|0
599,6.558983732104423,-2.1726018144217836,0|0
600,3.921934839959926,1.2881999758858707,1|1
601,5.367267148516241,-0.17285374768361614,1|0
602,4.572024436876943,2.2918547082686436,1|1
603,9.460548295603358,-1.0975216583047707,0|0
604,6.137808181005432,3.857600610708235,1|1
605,7.15811410990146,-1.3736632515567784,0|0
606,4.138638745852102,-1.1959370850004767,1|0
607,3.1731131806904536,-1.2478103053373244,0|0
608,5.52375095788068,-1.1740580103096077,1|0
609,6.752399725300716,0.24651092714558587,0|1
610,4.205748634287716,1.7721798404139828,1|1
611,5.637943651440921,0.5297352515715414,1|1
612,7.080076909068961,1.1465308970500796,0|1
613,4.782203066323914,1.8751096857354925,1|1
614,5.618635604409323,5.834617525746216,1|1
615,7.19737700209424,2.3064252427494445,0|1
616,7.581986743256978,0.15967922251257266,0|1
617,7.625790823059456,0.04671405513931513,0|0
618,3.337653193629195,-1.1279729168203134,0|0
619,6.055901108665078,-3.122239781317374,0|0
620,5.416705842908503,-1.4567001708947447,1|0
621,6.4364327651237065,-1.4923474213146943,0|0
622,8.744606524550653,1.5356362579817255,0|1
623,2.4622820816524005,3.517518700167668,1|1
624,4.545494981279311,-1.454952219439602,1|0
625,2.9524013673476026,1.1355294793113058,1|1
626,8.009043733329342,-1.1568539450632909,0|0
627,3.004758316323895,-2.2794001760655673,0|0
628,7.9928106227204285,3.341458443421849,0|1
629,4.303057719761404,1.0754101748817744,1|1
630,4.994189099448917,-0.12126060455848484,1|1
631,6.928045264434837,0.881912001360887,0|1
632,5.6589799335229545,-0.5851578707198164,1|0
633,6.631200719421756,-0.5640118048219211,0|0
634,5.099844976135713,0.4389549875508726,1|1
635,2.5976886894931,-0.5981899335222884,0|0
636,4.374793972669856,0.2024061729966389,1|1
637,2.7763638184489574,-2.3731034018900172,0|0
638,8.246924206586172,2.3128872127872935,0|1
639,6.778078713404205,3.649637573179974,1|1
640,5.8391904750991195,-0.18215746985435935,1|0
641,5.96435149686692,-3.758573982900337,0|0
642,2.8038337091579373,1.5172741260428968,1|1
643,5.065230966313353,-2.5552726701624695,1|0
644,6.317073743119591,1.9978032979865616,1|1
645,6.33575912272867,-0.06059355887762401,0|0
646,3.327901039895231,0.21518987633703007,1|1
647,5.853848657651368,-0.7171775953306093,1|0
648,6.206071820253397,0.6288638675049418,1|1
649,5.6662291009429975,-4.065079577643175,0|0
650,7.162185986042184,3.448783439903774,1|1
651,4.195064750860768,-2.953797962370962,1|0
652,6.277858638839617,-0.9313194648676661,0|0
653,3.06597525798358,2.435432511750706,1|1
654,2.233241295027672,1.4348572440741147,0|1
655,2.5045317581883593,2.9245359655509477,1|1
656,6.0331049320847425,-0.5147899930136599,1|0
657,5.298739916229775,1.1641747749666849,1|1
658,6.659788754862223,1.6555828565844632,1|1
659,6.093460531832852,-0.9547633244653221,0|0
660,6.328159095054746,-2.6226487640189866,0|0
661,7.008186209202982,1.7460116746310625,0|1
662,7.7881620850008595,-1.177559214337041,0|0
663,5.372423396939207,1.7165720017644157,1|1
664,5.635715758204512,-0.8533345680769057,1|0
665,5.614662134094116,0.13606406933682486,1|1
666,6.991407882821009,-1.2569251055095814,0|0
667,5.678975611137975,0.5858622513611422,1|1
668,6.514656248594125,-0.145784490423752,0|0
669,5.254629271144177,-0.14189934980171695,1|1
670,5.068131725107704,0.016718325514965885,1|1
671,4.346510897236485,5.6545995881193,1|1
672,3.312177024124394,-2.3468198126641884,0|0
673,3.40874677442175,-1.420105097986105,0|0
674,5.022873142310832,2.861865595685274,1|1
675,8.376767565990011,0.4746487279263873,0|1
676,0.0035745714806747486,0.7687187061493176,1|0
677,2.3786908687492123,-1.0014031503750151,0|0
678,2.700554423717716,0.8512451592220743,0|1
679,3.746785110805896,1.5442393548813984,1|1
680,5.954604792783768,-0.4801391335055817,1|0
681,5.161120741204176,1.8348395328044809,1|1
682,4.255736168247755,1.831237770986467,1|1
683,4.96136798662484,0.5387949056097227,1|1
684,6.59848174227104,2.6630650471578563,1|1
685,6.041624397755477,0.11674376792599349,1|1
686,6.441371869524338,-3.0908952748395873,0|0
687,8.277923206307921,-2.650982531389972,0|0
688,6.8074188664359125,-1.1283278610907654,0|0
689,6.014503169078745,-0.2331348481134913,1|0
690,5.607179518137554,-1.6015740791335338,1|0
691,0.6787439914006645,0.8133112986970763,0|0
692,3.7989913227514363,-1.2972715352031539,1|0
693,3.5493537264359016,3.968822497770243,1|1
694,3.8356151237473344,0.6536259582381102,1|1
695,2.679113612261126,3.046193427855969,1|1
696,3.8874640627674655,-5.2012836182261895,0|0
697,10.423899747790312,-2.1962972651144375,1|0
698,7.617864668563001,1.4661451210848921,0|1
699,6.304359271630057,-0.46296966074165846,0|0
700,5.378397503650197,2.4478720178337947,1|1
701,4.398138567601201,0.5026192641725549,1|1
702,6.856580429850134,0.16677767447181865,0|1
703,4.150033609803084,2.9033578166358684,1|1
704,5.683377197745774,-0.25034532917405716,1|0
705,3.448210352056267,-2.011194443911948,0|0
706,6.787568210762082,1.898536172466762,0|1
707,0.6585778818458596,-1.23098327885151,0|0
708,6.929776273739252,4.84861323852903,1|1
709,9.30070761518579,1.883732350484251,1|1
710,7.746664910252222,-1.0548389139340018,0|0
711,6.549069047057959,-2.4743294018627577,0|0
712,3.876247307462282,0.641942166537531,1|1
713,9.335874140100312,1.4959266586756643,1|1
714,5.5476541813331375,-0.34016712537169697,1|0
715,2.3551140573155007,1.2057260045746885,0|1
716,4.301812606833536,0.4780894112608902,1|1
717,3.2213381720509693,0.24250990740715678,1|1
718,1.925942266120876,1.0078124383794052,0|1
719,7.639451823943851,1.8279016297582327,0|1
720,9.227647518238888,0.6491070318581468,0|1
721,6.010726883025108,1.029729675711688,1|1
722,3.2405403967755504,4.3064669385259045,1|1
723,6.9771561688171975,-0.48565284294836675,0|0
724,3.194336514992436,1.1630185664829118,1|1
725,6.715095107180789,0.275769735819655,0|1
726,5.372149034226707,-0.3762336668619334,1|0
727,4.994505208544053,2.6702826554372625,1|1
728,7.80123577160938,-3.000353766989584,0|0
729,5.277757749072342,-2.4082026993394052,1|0
730,2.3286090966027837,1.1719055730390129,0|1
731,3.316861324047022,-6.306714900382097,0|0
732,6.290305306257157,2.5642836601786403,1|1
733,9.07755427915712,-0.792586583685286,0|0
734,7.890890616025794,-5.242023271615997,0|0
735,2.9132007861926277,1.0379387428166915,1|1
736,5.94306853617457,2.64083582546364,1|1
737,6.913378979264125,-0.16314003930339951,0|0
738,8.05849572680287,1.3729652802632915,0|1
739,8.434177466112647,-1.6085539854464277,0|0
740,5.600507352640377,-0.8591913478006505,1|0
741,6.61182661467718,-0.4391043341883311,0|0
742,4.496295605499833,-2.6529792955535756,1|0
743,5.616408267672798,2.230978748189616,1|1
744,7.016391221820525,-6.032063970418597,0|0
745,1.7607086123586884,4.010281051093183,1|1
746,4.624747301777548,-0.2978824582889505,1|0
747,7.330670882278415,0.39329058993380933,0|1
748,3.7348197152208606,-0.4196938970538371,1|0
749,8.794321374771762,-2.7627823062437398,0|0
750,7.602449675458322,-0.624784230382873,0|0
751,4.457542569759477,3.725826179546943,1|1
752,3.714252810160736,1.6701167307222966,1|1
753,4.273893098410616,-2.8641340522978154,1|0
754,4.667960260610672,2.337852748655743,1|1
755,4.628215644755509,1.0988436539603565,1|1
756,5.377106630560325,0.09366271599488243,1|1
757,4.165004354531671,0.2635646010350469,1|1
758,0.9342130960004029,-0.8966433112499083,0|0
759,1.3921127493681955,0.539397693619541,0|0
760,5.70932097279184,-1.5921304989906577,1|0
761,6.602615216914864,0.7916611022722957,0|1
762,5.587144174496514,-0.7228077210702794,1|0
763,5.94558600736948,2.1084140712715342,1|1
764,3.6791136184796924,-1.6336888517203805,1|0
765,7.37802151411678,-4.636856955374812,0|0
766,-0.23458018877586984,-3.629454175134526,0|0
767,5.36348205965906,0.30474841463780894,1|1
768,5.9930100767165575,0.15195458084544394,1|1
769,8.074759615461994,3.151566891724328,0|1
770,7.318021277725912,-2.3116005429750706,0|0
771,5.727155771980888,-1.7324053614018842,1|0
772,3.998579268812947,-2.046724402973695,1|0
773,5.021424853255463,1.0882481671751063,1|1
774,5.157384099681372,-2.386737380725855,1|0
775,1.9479296240347943,-1.5241696104902636,0|0
776,3.4447232852481067,1.568546334214169,1|1
777,4.361438282503362,-0.37733267781023705,1|0
778,4.686129866034351,2.193696295712283,1|1
779,8.272230244319905,0.8541170743483585,0|1
780,4.5033883336261535,2.805003052571281,1|1
781,5.876482786035066,-0.8421937701316276,1|0
782,7.02114742259508,0.41445989202300043,0|1
783,2.1319385420958312,1.2538126119405923,0|1
784,5.599650403550581,-3.713282844448133,0|0
785,0.6979136895920846,0.2726020107405447,0|0
786,6.366712509158538,1.2171601002553925,1|1
787,2.278040452190888,-0.6940198982231709,0|0
788,6.333179838057177,-3.0715044175837827,0|0
789,5.170565964358293,0.42665853879530896,1|1
790,6.84751193812793,-4.907783860662534,0|0
791,5.289974654002212,4.036243704680727,1|1
792,3.7575853224178504,-0.6324786552644406,1|0
793,6.907984460436696,-1.5262852021653532,0|0
794,7.31390976919605,1.0810663224892236,0|1
795,1.8518531497325328,0.20118683535945148,0|0
796,2.082036082026044,1.9050956368629899,0|1
797,1.6386510544573767,-3.623507429438277,0|0
798,2.7253911774517747,-1.6061453323069552,0|0
799,7.629881575036052,-0.036515070348094016,0|0
800,5.582009084740783,2.1497994970902066,1|1
801,3.6043801997465392,-1.1566514340395706,1|0
802,3.305094924300576,1.569809294774746,1|1
803,8.266552419158074,0.517484988624529,0|1
804,3.7534400125769665,-1.0407220542733897,1|0
805,2.775371419587184,1.4622907391171265,1|1
806,2.874142475255298,-0.5092661309312044,0|0
807,2.662077310401534,-3.798926199242901,0|0
808,-0.0799108066113483,-1.7799230206420735,0|0
809,5.436156995572338,-0.635631132629563,1|0
810,4.55285022508956,-2.1427597607734015,1|0
811,3.1366368756807272,-2.1354046857887097,0|0
812,5.422467322320079,4.095309674287116,1|1
813,4.727254980487002,-2.738560810426649,1|0
814,7.545246662588989,-1.9971328295784099,0|0
815,6.115065282754642,-0.8853108193403062,0|0
816,5.162166411595852,6.865326863591118,1|1
817,3.504947462840799,-1.173360879394912,1|0
818,5.750470902205152,-0.04389352766254492,1|1
819,4.187858197609023,-1.3768150863371853,1|0
820,6.180987732400611,2.154753135252763,1|1
821,3.0958318567023593,-2.272866202635391,0|0
822,8.659812476094313,-2.8503123445247596,0|0
823,6.430666898209546,0.8782547464376037,1|1
824,2.7940609021512564,1.5189871859901882,1|1
825,2.7935673074538276,-2.1791021969260833,0|0
826,2.220899523058968,1.668566410503515,0|1
827,4.1013083048952135,2.1705026407398873,1|1
828,3.379719938712582,1.2293251722507117,1|1
829,7.814821189315776,-0.17202702618627488,0|0
830,2.7490945074996027,-0.6851418846247577,0|0
831,7.513474941762665,1.4781876724852467,0|1
832,4.22802381294251,-3.4887447491077843,1|0
833,6.431073570113437,3.261812508160749,1|1
834,8.29718815410217,0.865580399269077,0|1
835,4.6179416572007845,-1.5722425404803353,1|0
836,3.854796365378733,-3.2995006080293443,0|0
837,9.269103117825328,-0.05392877856605982,0|0
838,9.768810276935753,-0.1489948307463743,1|0
839,1.7633641367800488,3.723130204554979,0|1
840,3.280345952264989,-0.8758164220309762,0|0
841,8.297102179991215,2.9175464215325437,0|1
842,0.947587168332281,0.0021095398836536634,0|0
843,2.8209299897970466,1.078276444141121,0|1
844,8.624354183190034,-1.03497964492395,0|0
845,7.986445601308107,-1.857288550758705,0|0
846,9.344541031642915,-1.6513077818610646,0|0
847,4.073324064327338,0.5939147355146194,1|1
848,2.1988111066626983,3.0992177064225253,0|1
849,2.8599661917417794,1.227903128159644,1|1
850,2.421739921050159,0.2195658922247023,0|0
851,4.978947649157971,-0.7764818139784131,1|0
852,5.978438387512985,-2.2336645144725003,0|0
853,8.043731533334995,0.4048947138279578,0|1
854,-0.5828880758436652,4.011123151775962,1|1
855,5.905427244472726,3.1071304431242135,1|1
856,4.646126885549256,-4.525230652691207,0|0
857,4.160564260174323,-2.4521399224794327,1|0
858,4.923035075430441,-0.9654537247310971,1|0
859,5.418024560140072,-3.5288161612614353,0|0
860,5.10756480885416,-0.9191636663447361,1|0
861,6.267017741557186,-3.3846050977007702,0|0
862,4.149858048488827,3.3167986796158524,1|1
863,2.6378742045244055,1.4761073707186063,0|1
864,7.661012230389714,-0.020179536713056254,0|0
865,6.97702128443828,2.0828792687542856,0|1
866,8.139511019824388,-0.7356644027317736,0|0
867,4.77540183322532,1.6082457020409469,1|1
868,3.5087119006595318,0.09610141333292772,1|1
869,3.6028586759002916,-4.658082244854011,0|0
870,5.669830287534118,3.4048600938158837,1|1
871,4.25587063798008,0.16859478182058152,1|1
872,4.093790097244133,-1.4819266852127175,1|0
873,5.272208927770948,2.1458621959935873,1|1
874,9.431686671695836,1.6529531141368696,1|1
875,3.0772723948770917,-2.854031257423254,0|0
876,7.613661171534896,0.6334299830773481,0|1
877,3.779073513115165,-2.112344272811617,1|0
878,3.3845552666098726,2.4668498185985257,1|1
879,4.9552812559543025,-2.8009399542488005,1|0
880,6.745157979463451,0.6202051922634008,0|1
881,4.417735658411323,1.2154304969445786,1|1
882,3.344632085453994,1.9278091948839173,1|1
883,2.150278196691267,-1.806885452718992,0|0
884,2.2462339179882567,-0.8331181197478025,0|0
885,3.485097933193682,-0.7252918375348492,1|0
886,5.009535663552625,1.1085050798175222,1|1
887,5.293064145530147,0.5037194065070068,1|1
888,8.208647886232683,-0.5329811218121826,0|0
889,2.0833281212720713,1.9027636249598918,0|1
890,8.671739091079857,0.37457738827931336,0|1
891,6.679068445572429,-1.3112333742926923,0|0
892,5.37135070751777,1.2740506375897167,1|1
893,5.757151153591657,-1.0793953056263703,1|0
894,8.261259584278072,0.3456321682073176,0|1
895,6.860396411080773,0.8115579732570993,0|1
896,6.74734844533401,1.8665065931719944,1|1
897,4.567689701200937,1.6673576257250506,1|1
898,9.320911453718555,3.997984027794217,1|1
899,6.528082840096221,3.374510446310404,1|1
900,2.384057312672626,2.944792613457137,1|1
901,5.149752195777334,-3.5738708075595635,1|0
902,5.330421173058508,1.952592596162535,1|1
903,3.60794465740769,3.874263161248621,1|1
904,7.698455356525421,-2.5502277293403264,0|0
905,7.018180525344301,0.22394537499305633,0|1
906,3.8966395123779773,-0.63326328517092,1|0
907,4.110009994568167,-2.4325420451642783,1|0
908,4.103353786554836,1.3853778232690284,1|1
909,7.851884054995102,2.9166766735049854,0|1
910,3.853278541485744,-0.23449535425911788,1|0
911,3.2812573661642483,2.0600049771334215,1|1
912,1.7036941627847941,-2.7265531140902737,0|0
913,3.728306602832582,0.5029468889424037,1|1
914,4.357704039893411,0.06612781145892058,1|1
915,5.095069244330201,0.4665594541120837,1|1
916,2.9310740376001028,-0.6787195411625433,0|0
917,6.155224671543426,0.5604583114313341,1|1
918,7.18661326603466,-1.4924485508265781,0|0
919,6.812522826837208,2.9332494805454288,1|1
920,4.714819416340709,0.5318602887365034,1|1
921,5.4503788685993015,1.0713411787396379,1|1
922,5.775842229800636,2.938975415612792,1|1
923,6.026729871226362,1.7290034070451226,1|1
924,5.663053461001415,-2.083540564042577,1|0
925,5.866720704208978,-0.45991204529177554,1|0
926,3.729825161705607,-1.7887412876177846,1|0
927,4.859205838850645,-1.2149282038655238,1|0
928,9.079344531413248,3.193543796043304,1|1
929,4.466139408700512,1.4183143437461023,1|1
930,7.313924994116462,-0.34567874379094615,0|0
931,8.696466735935804,1.8442207362811225,0|1
932,4.796581772477703,-3.5985982591027725,1|0
933,3.068089583535018,0.6373850855609301,1|1
934,4.1234721019583365,-0.041506523196847105,1|1
935,3.4253729160633757,0.49384546227751386,1|1
936,4.083395923990491,-3.105411749543502,1|0
937,4.3167134974025805,-1.1440517744261887,1|0
938,1.896684721616364,2.8463543726515343,0|1
939,4.847898067689941,-0.6537321574310907,1|0
940,6.500749622984994,-0.16519047792335123,0|0
941,6.534587252974834,-2.9613092385605344,0|0
942,2.9266882648763946,1.09045518196969,1|1
943,7.983794721790515,0.06002305234335147,0|0
944,5.432868528698533,-1.646887808386718,1|0
945,4.9401282463295,-1.4178734272811517,1|0
946,4.679523768420622,1.444560247269432,1|1
947,1.0024721116533306,0.42605145278971235,0|0
948,3.3909168292931153,-1.2931644307627714,0|0
949,7.276345538562155,0.5908793293172787,0|1
950,6.867259256417771,-3.527549431502581,0|0
951,4.1795663614566685,-0.9073342494459993,1|0
952,3.8211406574977853,0.8804690087604479,1|1
953,6.7918429623419065,-2.2135577397629076,0|0
954,3.0746748712400107,-2.5039148648146536,0|0
955,7.295213349213544,-1.0294698441366423,0|0
956,4.797238437598569,-0.6644213588208386,1|0
957,3.0726868301979247,0.7465219473008896,1|1
958,5.766053739514412,1.8826511690990777,1|1
959,4.549159835283843,-0.5941748424477746,1|0
960,3.828956506444574,2.9762831335461524,1|1
961,7.015133970796252,-0.08077041576723155,0|0
962,6.2979472120401,-1.1716874947472298,0|0
963,9.108949523970615,-1.1831325005334525,0|0
964,4.2406220890995066,-0.7420630357896144,1|0
965,8.402469930686152,0.2952048719736146,0|1
966,7.16883712686576,-0.22019391663732332,0|0
967,2.5740500576467285,1.5509603477440401,0|1
968,3.7470869073399005,-2.637045022809095,0|0
969,4.167848911679634,1.2633142019817487,1|1
970,8.528570117625117,-2.7749558689898692,0|0
971,0.6018840180624014,1.8603139947833995,0|1
972,5.600102517898676,-1.1269458211469736,1|0
973,5.836723833267197,1.4588861475619732,1|1
974,8.824137493074192,-0.2606838645640123,0|0
975,7.559600343261284,-0.9035118831901766,0|0
976,3.9806625187725055,0.8475468603890095,1|1
977,2.770064991608996,-2.603918052031926,0|0
978,6.926386194280844,-3.926150135897199,0|0
979,5.2266965103465814,-0.6494845280819354,1|0
980,4.2539596153698875,-2.6646105870328567,1|0
981,0.9281951299860198,-1.3218169521201464,0|0
982,2.669563995939927,-0.8508380496099216,0|0
983,5.17607219224976,-1.4835204630050784,1|0
984,2.8549493960180836,0.580082728711009,0|1
985,3.476330618843104,-1.9190636457898707,0|0
986,4.4016934582783005,0.5709828723236464,1|1
987,9.217496859997253,3.227123102184573,1|1
988,2.4732381178671052,-2.6484984343606364,0|0
989,5.129434744375105,1.1139978803449977,1|1
990,4.736588874851418,4.344665592510851,1|1
991,7.354140440440488,3.280114735298144,0|1
992,4.164258764436188,-1.7937591728322357,1|0
993,2.8594234168078403,-0.22756312862749853,0|0
994,2.483300165434033,-1.2675841073933722,0|0
995,4.138460521215463,1.888569458398578,1|1
996,4.054248881940895,-2.8141282209950442,1|0
997,4.105053454540727,0.3771658247554129,1|1
998,6.121836116826693,-1.8433181090275885,0|0
999,6.294750231702812,2.773651187882088,1|1
